24
208	39	21	21	-1.09918
259	246	37	17	0.707701
51	72	38	34	1.15368
196	98	21	17	0.245179
268	53	35	16	-0.111913
31	210	26	21	-0.2703
187	191	21	17	1.4976
45	158	34	21	-0.0783312
253	66	37	22	0.527421
179	224	37	19	0.197198
63	184	36	17	-0.855162
84	90	35	25	1.54642
160	91	28	17	-1.44335
93	48	37	17	0.256734
230	238	23	21	0.127864
79	240	38	23	-1.24446
138	135	33	32	1.47221
180	154	18	16	-1.34448
126	212	36	19	0.8014
205	205	22	17	1.53762
263	199	35	22	-0.9735
173	43	36	17	-1.43588
278	95	21	20	1.37726
135	237	25	17	-0.82683
