24
28	158	26	18	0.322224
166	166	35	26	-1.31897
208	69	33	29	1.37521
164	198	24	20	0.268778
239	132	36	26	0.477071
242	273	34	21	1.24216
262	105	38	16	0.713265
274	148	27	17	-0.864058
58	246	30	26	-0.038917
81	51	23	23	-1.41988
102	141	37	27	-1.19536
54	72	28	21	-0.0290038
32	264	27	24	1.30547
127	102	27	24	-1.15456
160	68	30	18	-1.18362
179	100	27	17	0.171411
228	253	28	23	1.33163
33	124	29	22	-1.01328
125	219	24	22	-0.620549
187	29	20	18	-0.230262
126	261	32	25	1.04131
39	30	35	27	1.33167
59	166	30	19	-0.841693
171	254	28	28	0.344388
