24
183	260	38	35	-0.600959
220	95	38	29	-1.49338
224	168	22	18	0.809464
55	220	25	22	-0.171497
79	134	23	20	0.474946
128	126	33	23	-0.638852
40	68	22	20	0.988856
192	230	28	28	-0.736131
67	236	26	24	-1.2345
144	183	24	21	-0.734323
126	258	25	20	0.461047
253	196	35	35	1.40624
106	75	36	27	0.863269
116	208	31	29	0.745941
248	80	36	20	0.0947802
39	105	24	21	-0.40382
67	156	36	17	1.43616
266	179	30	29	0.555883
151	89	25	24	-0.638803
170	134	23	17	-1.03704
188	41	32	20	-0.169205
268	120	20	18	-0.801705
231	276	34	16	-1.21933
141	51	27	18	0.913164
