24
234	167	33	29	1.26103
142	49	35	33	0.673826
82	160	34	30	0.472423
156	51	38	28	0.575523
236	114	28	17	0.706351
129	260	37	25	0.320783
46	132	17	16	0.822583
51	238	27	18	0.0673398
72	238	30	17	-0.660671
212	237	30	27	-0.524895
275	41	30	19	-0.252832
141	204	31	16	-1.20107
275	150	31	18	0.427337
38	168	28	24	-0.501854
195	242	30	20	-0.559194
243	75	28	16	-0.251066
176	188	27	19	-1.06223
248	24	22	19	-1.41028
187	120	34	21	0.99468
269	193	20	18	-1.51254
144	168	26	23	-0.0244777
203	89	35	19	0.290432
84	108	32	22	-0.182078
103	279	18	17	0.135455
