24
72	202	29	16	0.338
264	145	33	29	-0.433222
97	225	23	22	1.23383
110	31	33	23	1.09724
241	55	37	16	1.47678
188	77	29	21	0.100261
257	248	27	21	1.12364
238	40	28	23	0.708962
174	234	31	31	-1.04723
85	248	22	18	0.98489
131	170	28	26	-1.49664
102	79	20	19	0.481208
188	249	35	29	-1.22587
215	123	35	21	1.3622
258	96	29	26	1.38873
256	205	36	20	-1.29401
170	61	32	22	-0.598665
164	161	37	22	-0.37207
69	119	38	24	0.46651
83	148	23	16	0.380188
81	46	33	19	-0.633262
234	210	23	21	-1.07429
217	157	27	16	0.637131
30	215	27	17	-1.55187
