24
249	27	33	23	1.4231
229	233	35	19	-0.232721
70	171	38	26	1.19696
194	226	22	22	-0.970711
94	158	22	17	0.0237825
208	144	27	22	-1.11148
50	94	25	20	1.15949
74	98	23	20	-0.571285
47	56	32	18	1.41823
198	98	28	16	0.570527
223	145	35	23	-1.23474
146	78	22	20	-0.616814
115	38	32	31	0.249478
217	262	32	21	0.798897
93	193	36	21	-0.903336
264	40	32	24	0.447336
230	94	34	26	-1.50051
143	31	31	18	1.11707
45	227	33	28	-0.810913
123	99	26	21	0.0704636
139	154	36	21	-0.105099
38	267	28	22	1.16137
86	262	34	23	-0.934097
167	161	26	20	-0.453552
