24
143	111	17	16	-0.748793
117	108	28	21	0.171413
61	66	35	29	0.886335
26	80	24	20	0.842246
96	174	28	24	1.1356
232	108	25	22	-1.257
170	202	30	18	-1.00368
136	230	25	20	0.319302
254	189	36	18	1.2331
252	55	37	23	0.271233
215	32	31	26	-1.40735
188	235	27	22	0.864928
60	114	33	18	-1.07975
225	176	38	30	-0.167582
176	62	24	20	0.967027
104	229	27	27	0.151985
134	167	22	18	0.114998
189	109	24	18	1.16039
111	263	30	26	-1.24883
25	127	27	17	-0.507803
129	50	34	26	1.51929
67	257	23	16	-0.155795
50	215	27	17	-0.882756
210	83	17	16	-0.00448381
