24
269	235	29	27	-0.408792
279	77	19	16	1.38437
70	232	26	21	-0.241181
180	252	30	27	-1.55923
69	108	28	20	-1.33116
67	161	29	19	0.791036
247	267	33	25	0.569466
249	67	33	17	0.66334
142	239	37	18	0.778478
195	91	26	20	0.900416
224	137	32	17	-1.09431
93	163	29	29	0.369877
182	206	38	24	0.80055
243	122	29	18	-0.979441
93	90	37	35	-0.446945
169	74	37	29	-1.20395
136	128	25	17	-0.446209
43	253	20	16	-0.214656
233	213	24	20	1.09145
33	212	29	21	-1.51907
257	171	33	22	1.26101
187	52	29	21	0.318553
78	30	29	24	1.09077
93	27	27	22	1.24473
