24
165	208	32	21	1.17484
213	173	29	17	-0.285661
148	155	21	16	-0.51253
88	259	37	36	-0.331392
262	69	30	16	-1.014
44	151	22	21	-0.222049
74	118	28	23	-0.68423
263	215	36	27	1.1947
190	74	25	21	0.594201
247	103	27	17	0.187978
181	234	31	27	0.53712
113	54	20	17	-1.36687
104	231	38	25	-0.296528
157	143	19	17	-1.36787
58	71	35	25	-1.04888
281	192	18	17	-0.895266
131	56	28	18	-1.3696
202	130	30	25	-0.0784326
213	54	27	18	0.653549
277	119	26	18	-0.194138
109	103	34	26	1.4835
80	169	24	17	-1.46462
174	29	27	18	-0.331971
48	193	35	18	-1.30548
