24
215	38	34	21	-0.312533
30	193	27	18	1.1938
228	92	23	20	-0.851174
179	163	38	21	0.746276
202	85	36	29	0.467
114	145	37	19	-0.719788
98	44	34	33	0.858983
213	153	19	19	0.0654829
77	246	38	27	-0.797923
268	239	30	22	0.794575
126	230	26	23	1.09255
96	83	27	18	-1.13316
143	134	25	23	-1.56595
96	269	28	25	-0.040896
230	245	29	20	-1.47912
56	186	27	19	0.290925
57	74	26	19	-1.38175
35	160	31	18	-1.45554
139	62	35	21	-0.97777
265	45	33	33	-0.802491
268	77	24	16	0.0282197
224	208	27	17	-1.50556
106	205	31	20	-0.596518
194	203	23	19	0.773105
