24
114	221	26	20	0.896467
115	133	37	29	0.158528
35	53	23	21	-1.18476
258	198	31	28	0.630183
65	217	29	20	1.101
124	66	25	24	-1.09423
125	167	30	16	-1.5389
222	164	37	34	-1.4224
159	222	38	34	-1.27715
30	106	26	22	0.17912
79	255	20	18	-0.312871
248	24	21	17	0.523318
224	96	35	30	0.516623
165	137	24	22	1.224
163	95	27	18	0.622799
264	55	28	26	0.724393
96	44	28	20	1.1104
36	32	30	17	0.95092
58	136	27	19	1.15361
57	262	28	17	1.16776
41	230	24	17	-0.851175
66	94	24	22	-1.16702
218	216	33	16	-0.737669
158	253	25	16	1.0787
