24
139	156	35	17	0.427273
68	193	32	19	1.26235
152	260	26	17	-1.49571
50	69	27	20	0.752441
45	205	19	16	-0.542661
232	178	35	30	0.0723046
205	162	24	23	-1.35058
122	151	32	22	-0.466961
40	121	29	21	1.18452
243	37	23	16	1.41269
113	42	32	27	-0.474026
263	254	26	18	-0.581353
125	239	33	29	-0.820003
73	112	32	31	-0.158658
261	268	26	20	0.98759
151	43	30	28	-0.425834
255	47	23	23	-0.0382114
264	127	36	20	0.711908
278	153	18	17	0.24161
111	261	27	16	1.47527
47	175	26	16	-0.393776
183	216	35	16	0.412488
174	105	30	30	-0.699327
223	269	16	16	-0.870687
