24
260	224	24	18	-0.101713
85	117	24	24	-0.569517
124	79	36	31	0.67826
112	43	27	17	-0.258226
239	92	35	28	-1.00035
180	179	28	21	1.2938
123	138	25	21	-0.569136
26	278	23	16	-1.21738
222	32	37	17	0.818741
96	259	25	19	-1.07874
195	90	38	23	-0.279529
152	199	27	27	0.955006
228	255	31	22	-1.20763
250	151	38	32	-1.54977
73	269	22	17	-0.511929
30	242	24	20	-1.50478
220	210	23	18	-0.539202
239	276	20	19	-0.548481
77	65	35	23	-0.432972
46	240	25	17	0.961481
177	34	38	18	-1.44633
105	177	24	22	0.285009
33	122	32	24	-0.920473
69	173	25	19	1.16891
