24
208	239	24	19	-0.0273272
175	197	31	30	-1.51338
249	207	36	19	1.02591
103	44	33	27	-1.50659
82	31	23	18	-1.56616
130	175	25	22	-1.01605
219	34	25	25	-1.05628
178	118	34	21	-0.837721
229	279	23	17	-1.39573
170	77	37	27	0.632403
39	209	37	34	0.776046
230	68	27	21	0.961508
82	100	38	18	0.19472
67	184	32	31	-1.42154
49	70	38	20	-0.673031
147	103	30	28	-0.110604
157	30	20	18	1.50316
254	263	26	17	-0.410358
193	180	21	19	0.106376
37	98	22	19	0.380857
260	34	26	24	0.850426
56	261	27	20	0.935684
33	152	26	17	1.15684
250	163	38	17	-0.00615616
