24
151	227	37	21	0.733946
87	137	35	27	1.50397
45	24	22	20	0.88944
102	142	28	25	-0.332058
169	101	19	17	0.527043
212	187	17	17	-0.589171
36	221	32	19	1.49717
271	254	37	20	0.615361
151	206	36	22	-1.26181
258	80	36	17	0.113028
75	56	32	31	-1.10486
207	94	29	22	-0.208598
85	220	35	21	-0.157256
199	128	33	23	1.33392
260	209	31	24	0.498685
63	257	33	16	1.24107
218	228	38	26	1.13199
123	274	36	16	-1.04298
278	55	25	20	0.396607
130	37	27	27	1.35315
126	57	22	19	-0.270914
230	34	36	24	-1.31322
32	199	21	21	1.31643
148	156	26	18	0.825566
