24
62	54	27	16	-0.299517
170	87	35	19	1.40329
93	84	29	24	1.50105
165	266	33	23	0.262122
49	212	36	26	-0.880804
249	58	25	20	-0.0762993
74	153	36	34	-0.370094
187	190	32	24	0.846554
140	41	35	28	0.626731
260	97	25	16	-0.000907976
193	136	30	29	-0.750479
103	151	36	19	-0.909368
136	228	35	25	1.30614
49	236	31	28	-1.49815
241	162	25	18	-1.37944
101	22	20	18	-1.38411
231	71	24	17	-1.51853
37	88	27	17	1.22105
271	160	32	26	0.393863
133	273	24	19	1.28341
143	104	38	22	0.95744
162	155	32	22	0.616735
275	213	31	19	0.0984644
233	237	28	27	-0.288734
