24
82	238	36	35	0.941567
154	176	29	25	-0.075402
79	86	38	22	0.282543
189	108	37	19	-0.741154
239	216	20	18	1.27997
183	184	35	29	0.284678
148	40	35	27	1.4956
59	74	35	32	-0.18557
135	254	33	19	-0.294858
247	271	25	16	1.3849
25	122	23	17	0.625707
211	115	32	21	-0.136961
83	178	37	31	-1.51808
38	187	36	20	-0.0343631
116	31	29	23	-0.992804
170	231	24	17	-0.885012
274	267	29	18	0.0592094
264	178	29	28	0.410311
220	64	26	23	-1.01412
234	173	30	18	0.177546
133	87	28	20	-0.184021
264	45	38	23	0.757433
205	239	19	19	1.22713
57	129	21	19	-0.889922
