24
87	134	18	17	-1.56295
47	158	38	36	0.80752
102	261	34	33	0.376481
141	220	38	35	-9.85207e-05
39	239	33	17	0.802876
45	93	30	16	-0.890285
263	135	33	25	-1.40006
262	24	28	20	1.11167
254	194	36	25	0.980765
89	65	36	27	-0.128154
59	219	22	17	-0.216805
37	59	27	22	0.0578633
247	89	36	29	-1.45861
217	133	38	24	1.38341
224	187	31	21	-0.804812
131	279	25	18	1.21947
192	255	38	16	-0.48655
112	40	34	32	0.752245
73	180	36	16	-0.646082
135	162	21	19	-0.438226
237	241	38	26	-0.844622
225	39	23	20	-0.747693
126	72	33	16	1.47534
274	243	27	18	-0.41005
