24
45	257	25	19	-0.704641
80	217	37	20	0.938441
216	115	35	22	-1.33414
140	196	34	17	-1.10299
133	110	26	23	-1.08609
253	240	36	26	0.321823
204	252	30	23	0.895406
61	186	35	20	0.601902
212	164	25	21	-1.36154
39	150	22	17	1.22239
164	78	24	22	0.310096
214	40	35	28	1.12254
257	43	31	28	-1.54613
217	219	27	16	1.44233
156	173	34	23	-0.669356
179	118	19	17	0.272199
39	123	34	22	-0.979495
19	209	18	16	0.554708
122	155	17	16	-0.771152
256	165	34	19	-1.03115
65	132	24	22	0.283905
212	67	23	16	1.41436
94	78	27	18	-1.20282
113	58	29	16	1.36206
