24
194	175	37	34	1.36386
267	183	35	19	-0.259228
87	139	31	21	0.934587
112	224	34	29	1.4367
73	191	20	16	-0.870188
255	73	36	29	-1.55195
90	111	24	17	-0.415537
149	175	31	20	1.23776
231	229	19	18	0.592527
268	64	38	21	-0.269328
86	38	25	18	-0.419214
79	47	24	20	1.42663
115	270	33	27	1.06864
199	242	29	21	0.0665853
166	133	22	21	-0.061146
63	236	29	27	-0.592773
237	138	21	18	0.666347
45	150	22	18	0.40321
216	114	29	18	-0.649082
39	115	34	21	-0.819642
155	261	25	18	0.33158
208	277	23	18	1.14483
125	66	27	26	-1.53167
277	214	33	20	-0.0257021
