24
39	66	34	16	1.00926
122	178	30	29	1.44853
155	263	28	19	1.47044
78	245	37	17	0.606638
173	247	26	17	0.442399
191	128	22	19	-0.105085
66	231	26	25	1.28891
38	129	31	28	0.584437
152	183	26	21	0.238257
258	259	16	16	0.885586
260	92	33	28	0.753046
41	173	35	30	-0.286886
206	142	21	18	-0.396926
278	264	32	18	0.291089
72	82	30	24	-0.213136
63	46	29	20	0.455736
148	142	20	16	-1.42442
253	135	29	17	0.161213
223	65	21	21	-0.0417214
129	228	27	17	-1.5202
200	34	36	16	0.573444
68	152	38	21	-0.194809
155	37	33	29	0.398074
106	57	20	17	-0.599103
