24
70	223	36	18	1.35728
263	70	32	19	-1.03503
236	248	24	16	-0.257282
265	152	24	22	-1.39629
106	50	31	22	1.39652
161	63	33	26	0.801228
105	252	29	26	-0.751023
149	231	37	27	-0.552153
133	145	20	19	0.622739
74	148	33	22	-0.811612
235	68	38	16	1.07383
33	268	31	30	0.661033
264	227	24	20	1.29567
220	176	33	27	0.759132
51	179	34	17	1.50241
190	34	18	17	1.2265
107	94	29	19	-0.468681
175	147	27	22	0.0870947
38	109	31	21	0.326199
78	71	18	17	1.46496
165	172	23	22	-0.113527
219	128	37	18	-0.422593
166	268	23	18	-1.31487
233	224	20	19	1.30524
