24
170	198	27	25	-0.900501
156	93	28	17	-0.001201
196	121	18	18	0.289285
80	173	34	22	1.38266
137	118	30	24	-0.831283
111	45	24	21	1.13386
202	67	24	16	-0.401005
52	137	22	16	0.923812
83	48	31	30	0.177657
227	124	29	20	1.33064
146	265	23	21	-0.237194
36	184	34	18	-0.599207
99	103	20	18	0.668034
99	206	34	20	0.793705
181	271	24	20	-0.401587
202	189	20	16	-0.803543
85	255	28	16	-0.84503
41	121	23	18	0.901856
28	224	24	18	-0.925069
184	50	36	16	-0.501841
104	279	19	19	1.55376
176	248	28	18	-0.646187
206	26	23	17	-1.49107
253	50	36	22	-1.55171
