24
194	240	38	22	-0.871833
251	170	32	22	-1.43045
247	220	20	19	-0.197489
259	164	31	25	1.25628
73	159	21	20	-0.956239
251	272	28	26	-0.999305
277	245	28	18	-0.0727483
154	260	29	17	-1.21768
195	171	35	17	-0.293261
45	214	33	18	0.942515
125	138	27	25	0.378015
192	185	32	16	-1.02131
143	181	26	20	-0.680904
109	267	34	19	-1.3405
113	237	28	27	0.227745
50	159	31	29	0.329451
49	100	36	25	-0.726144
152	102	28	16	0.48308
101	80	37	31	0.225737
46	264	36	25	0.450227
58	28	35	19	-1.01276
202	268	23	16	0.166151
227	132	21	18	-1.55235
246	99	24	20	1.13709
