24
217	224	33	24	1.00173
244	43	34	18	-1.22775
155	77	36	19	-1.12244
202	149	27	16	0.820426
268	151	28	26	0.665358
55	233	24	16	0.718166
199	258	28	16	-0.414016
97	87	21	18	-0.923976
238	75	34	16	0.896893
42	202	33	30	-0.287562
81	102	26	21	0.706246
175	223	34	20	-0.225894
93	176	34	34	-1.1236
145	103	21	16	-0.569865
266	171	37	21	0.739219
116	214	34	17	1.14251
169	157	24	23	-1.08943
203	29	22	16	-1.06132
187	111	28	21	0.721505
258	103	23	18	0.908663
60	65	26	26	0.44753
272	84	27	16	0.842657
201	50	18	16	-0.326646
190	176	20	17	0.0781406
