24
75	37	38	23	0.91565
219	67	19	16	-1.26508
172	64	38	26	-0.380496
81	226	24	19	-0.963098
155	271	30	25	-1.29959
31	48	31	17	-0.323128
46	239	31	22	-0.0852516
162	192	32	30	1.31207
42	165	27	26	0.698705
121	98	26	26	1.4619
225	146	29	25	0.866188
88	136	32	23	-1.32659
169	83	34	16	-0.969261
104	87	30	20	0.482446
243	184	28	21	0.548316
73	256	34	33	0.361085
46	79	35	26	0.297831
164	217	34	21	-0.686015
239	37	30	20	0.119473
239	87	17	16	-1.31851
106	184	27	24	0.0397487
130	243	27	17	-0.760116
126	155	18	18	-0.193041
266	141	31	23	0.512839
