24
206	184	30	27	1.08626
125	81	34	27	-1.17706
243	88	21	21	-0.321285
239	264	25	20	0.358719
113	268	20	19	-0.667402
57	215	37	36	-0.690845
224	104	36	26	-1.17555
51	185	35	18	-1.4819
125	142	34	23	-0.39522
261	235	30	20	-1.18442
222	157	26	18	0.842412
139	189	18	17	-0.0511097
116	199	25	18	1.39202
103	156	34	16	-1.10091
182	134	28	18	-0.888253
108	49	36	19	1.03192
45	71	38	26	-1.02528
177	220	19	16	-1.27177
150	46	21	20	1.06309
263	179	30	19	1.31196
55	110	38	18	0.919543
190	251	30	25	0.834776
211	76	35	16	-0.070897
142	268	21	20	-0.171522
