24
36	245	32	18	1.40319
40	36	37	23	-0.698851
253	93	30	26	0.411943
40	123	37	34	1.09365
223	143	33	26	-1.12503
164	263	28	17	0.822287
29	170	29	23	-0.825284
193	218	27	19	-0.231432
52	57	29	17	0.246057
254	40	20	19	1.34369
217	162	33	26	-1.51474
271	44	19	16	-0.199492
130	255	24	18	0.122845
83	147	37	23	0.369074
58	241	30	20	-1.47261
126	118	26	23	-1.28772
231	83	32	26	-1.3284
118	98	30	21	0.260597
232	226	33	22	-0.50411
211	37	24	21	1.00482
89	33	38	23	-1.07504
145	205	33	23	0.669347
189	106	18	17	-0.906416
227	252	35	17	0.156665
