24
142	98	36	34	-0.0952629
64	111	22	20	-1.36806
213	68	38	26	-0.264496
246	59	37	30	-1.30775
220	138	35	35	-1.23801
52	209	30	28	0.160488
177	206	33	28	-0.299983
103	25	36	16	1.32012
277	255	19	17	1.50871
84	121	22	21	-0.699892
166	176	34	23	-1.24962
86	224	35	28	0.167571
252	257	25	16	-0.18954
252	127	27	25	1.05718
92	65	30	26	0.27732
262	219	23	16	-1.35452
62	264	30	20	0.298126
47	146	22	18	0.907052
127	32	22	19	0.56128
232	204	27	17	0.154753
210	255	32	18	0.286829
268	179	22	22	0.743571
131	207	28	16	-0.634461
132	262	33	24	0.0672022
