24
58	176	34	33	-1.30647
169	96	32	28	-0.395005
258	69	28	27	0.821404
204	142	31	24	-1.12784
51	266	33	23	0.525836
111	46	33	27	-0.618975
90	154	27	19	-1.09525
208	264	31	29	1.313
248	122	30	20	0.733149
168	250	28	20	0.351077
106	270	23	21	-1.27569
155	180	32	21	0.161126
108	236	23	19	1.48899
114	78	19	17	-1.16751
236	225	29	22	-1.31006
47	238	28	28	-0.915476
218	87	17	16	0.575682
147	115	26	20	0.978569
80	103	31	19	0.110854
193	204	33	16	1.05724
68	37	29	17	-1.31175
33	136	21	18	1.11217
265	268	30	20	-0.0999651
136	190	27	19	-1.1727
