24
161	185	23	19	-0.801101
176	169	30	26	-1.24605
180	99	31	23	0.557447
139	222	28	23	-0.567044
166	61	38	22	-1.14439
114	202	32	25	0.675399
26	195	34	23	-0.100279
188	267	26	18	0.970068
260	135	24	16	-0.49135
111	133	35	32	0.729866
122	88	35	18	-0.858036
73	276	28	16	1.25932
207	87	26	20	-0.717494
199	229	29	20	0.827961
72	68	30	26	-1.01721
37	235	31	21	-1.03469
276	100	23	22	-0.0380142
57	111	28	16	0.581583
241	235	34	33	-1.47683
61	197	30	18	0.827922
95	268	29	19	1.03564
146	274	26	22	1.31742
250	188	24	17	-1.28142
38	102	34	17	1.41405
