24
237	177	22	19	0.534115
225	197	22	16	-1.39047
95	118	34	28	-1.5197
277	244	22	16	1.41176
147	41	33	24	-0.241718
181	146	27	25	-0.526835
265	50	28	17	-0.345809
216	70	35	18	1.42227
97	264	33	33	0.132789
32	166	32	28	0.358044
119	40	26	23	1.13441
151	195	37	25	1.41435
65	113	35	26	-0.256042
38	231	34	17	-0.179938
48	271	32	16	-0.654466
225	123	33	26	-0.99962
117	177	27	25	0.672382
87	227	35	20	-0.29823
245	34	30	26	0.315028
265	202	27	23	-1.36405
162	100	32	25	-1.29934
240	254	36	35	-0.677342
64	56	33	23	-0.145313
57	172	28	16	-0.890923
