24
209	139	32	20	-1.13686
165	31	33	22	-0.999208
237	162	24	24	0.81945
181	248	36	28	0.233233
216	73	37	27	0.289988
199	208	34	18	0.0387031
64	182	26	20	-0.207018
101	218	29	28	-0.141797
168	200	22	19	1.06307
54	208	32	22	0.373667
247	218	25	21	0.60678
258	35	23	21	-1.52977
253	86	31	18	-0.582629
234	251	19	16	-1.49339
80	256	22	17	0.11793
153	79	37	27	-0.148616
109	36	29	22	1.23452
100	91	38	24	-0.601573
74	116	30	24	-0.0203497
32	130	31	19	-0.0222964
277	22	18	16	0.676259
62	76	33	21	0.306601
105	257	23	21	-0.805381
271	249	23	21	0.450781
