24
136	35	33	31	-1.55889
201	213	34	21	-0.711377
58	77	38	25	-0.845533
80	211	33	25	0.39455
188	137	30	26	0.265101
99	263	33	30	0.476433
90	69	36	20	-0.891766
79	123	21	20	-0.656869
189	118	35	21	1.31833
181	203	23	20	0.413123
226	66	16	16	-1.35962
153	249	35	29	-1.44817
52	215	23	16	1.54562
266	69	29	24	-0.717596
253	127	38	18	-0.135424
272	49	27	22	0.749211
145	84	24	18	0.837484
167	65	19	16	0.303116
271	122	29	16	1.11779
277	173	19	18	0.094497
257	208	31	27	-1.3172
175	24	23	19	0.946118
36	143	27	23	1.28812
277	221	22	20	1.40397
