24
204	88	28	26	-0.579335
118	260	26	16	0.373266
251	254	28	26	-0.733307
96	162	27	16	-0.396875
215	252	26	16	-0.596303
66	93	32	21	-0.0949663
108	135	34	27	-1.53699
39	238	33	31	0.920623
256	115	31	29	0.821755
68	229	33	21	-0.0713957
145	38	32	30	1.52774
153	238	33	26	1.56937
210	197	38	18	-0.124011
134	199	36	20	0.914632
161	143	29	17	1.21997
115	40	34	32	0.39513
36	112	31	20	1.48837
234	198	29	27	0.516143
49	176	30	20	-0.969334
253	60	28	16	-0.40192
33	68	32	16	0.254319
133	84	36	17	-0.297399
275	48	29	17	-0.421878
196	74	23	23	0.508579
