24
235	129	22	22	0.679875
186	208	26	17	0.450488
250	106	31	20	-0.00356808
211	251	29	29	-0.935145
187	38	37	21	-0.919535
167	84	37	24	0.0989794
155	152	23	19	-0.394007
259	221	36	33	0.292068
70	116	37	20	-0.934808
117	189	30	22	0.459645
62	241	27	20	-0.813571
66	173	30	28	1.3407
35	120	25	22	-0.295651
239	50	38	19	1.35104
84	239	27	21	0.178777
128	66	36	16	-1.06789
221	183	24	16	1.33562
163	173	22	16	-1.12688
27	91	22	20	-0.565626
131	218	21	21	-0.201747
268	272	19	17	-0.517712
33	184	33	22	-1.02578
70	58	28	17	-1.34971
81	74	37	20	-0.969898
