24
200	97	26	26	-1.10153
86	148	37	26	1.43761
254	203	27	18	0.174977
63	262	24	17	1.35128
153	108	37	26	1.14758
95	84	25	19	0.048094
241	211	32	20	-0.348321
168	243	38	25	-0.794441
102	242	25	16	-1.1476
40	162	32	21	1.31379
226	46	28	20	-0.924932
34	142	33	19	-0.654618
50	264	26	19	1.11166
215	266	34	27	-1.05434
176	155	33	16	-0.406565
263	38	34	25	-0.757346
181	211	30	22	-1.17294
249	77	36	23	-0.590213
107	52	33	21	-0.814911
112	216	37	19	0.0685525
217	158	32	16	-0.47066
55	49	28	28	0.782483
47	25	20	16	0.733079
256	153	23	21	0.345482
