24
216	67	25	23	-0.0895825
213	218	21	18	-0.716093
169	129	28	22	-1.39318
260	52	27	18	0.85568
152	129	24	22	1.45029
95	174	22	16	-0.975883
26	121	31	16	0.417269
161	229	24	20	-0.0819911
98	92	37	36	0.694848
37	244	34	33	0.00984618
102	173	24	16	-1.08366
222	90	26	18	1.31842
175	198	20	19	-0.554507
239	203	36	30	-0.254697
260	136	36	36	-1.45825
95	66	34	31	0.637916
45	194	36	25	1.29435
81	226	17	16	-0.718389
210	160	30	19	0.591729
132	213	33	17	0.881086
47	82	29	16	-0.632951
42	136	26	16	-0.789073
86	270	26	17	1.37445
246	32	22	16	1.1546
