24
264	194	28	19	-0.271042
217	47	24	19	-0.0662846
207	178	32	29	0.463329
97	30	28	17	-1.36282
109	243	23	17	-1.54831
220	231	27	19	-1.06881
89	72	33	18	-0.974912
252	55	31	18	-1.35279
169	261	28	25	-1.0221
53	47	33	23	0.410829
107	151	37	24	0.24141
180	210	26	18	1.54764
65	165	32	26	-0.812098
200	96	35	17	0.604155
274	256	36	16	-0.230717
75	206	24	21	1.35054
230	103	33	31	0.802128
151	252	21	18	1.17069
38	233	30	18	0.162957
60	262	28	18	-1.31702
178	38	21	20	0.982738
69	106	38	29	-1.2843
32	276	28	17	1.14657
173	163	32	17	0.825783
