24
142	108	35	25	-0.365833
130	249	31	29	-0.869408
171	50	36	20	1.23783
76	254	30	24	-0.734179
106	34	23	19	0.550164
216	102	24	23	-0.774056
235	250	38	34	1.4892
45	172	30	23	1.45672
156	188	30	26	0.167318
221	123	32	16	-0.137925
210	218	26	25	-1.04413
51	47	32	18	-0.443974
119	72	26	19	1.05138
46	71	28	20	0.0964809
29	145	25	21	0.473586
167	271	19	17	-0.613171
120	157	20	16	-0.793387
247	101	21	18	0.699534
280	211	34	16	0.199675
181	151	25	18	1.38831
79	131	29	28	0.78592
148	40	21	20	0.316871
103	194	30	19	-1.24544
261	199	24	21	-0.225826
