24
45	87	31	25	1.34813
89	160	27	16	0.912455
71	29	34	18	1.03065
228	198	26	21	-1.17691
100	261	31	19	-1.53985
137	110	35	20	-1.15849
176	48	28	27	0.0822726
274	26	23	18	0.207691
207	60	29	20	-0.256531
169	136	25	21	0.687299
109	247	29	22	0.587271
244	243	36	35	1.54509
172	80	21	17	0.714173
195	268	28	19	-0.941038
59	201	38	23	0.570231
187	225	27	27	0.825472
69	157	25	17	-1.18901
142	151	29	23	0.0560224
79	75	18	16	0.106974
26	195	24	22	-0.970739
60	31	28	16	0.823912
268	65	27	25	-0.634539
87	104	24	16	-0.434893
238	30	19	18	0.576023
