24
42	183	20	18	0.53457
63	83	33	31	0.641386
120	62	34	21	-0.509462
169	117	30	16	0.0811549
91	272	32	25	-1.50607
34	137	26	22	-0.383782
56	197	26	19	0.694888
171	53	37	25	-1.47428
151	247	24	21	0.343885
239	118	37	24	0.146377
196	243	34	22	0.471409
135	210	22	18	-0.411561
55	48	29	25	-0.845198
42	266	32	31	-0.83551
198	192	32	17	-0.751147
170	27	27	18	-0.92738
252	110	30	23	-0.315555
231	190	28	17	-1.26194
107	30	28	18	1.02783
242	225	17	16	-1.50781
256	260	28	22	0.343724
74	147	29	16	-0.862736
143	113	30	18	1.12054
273	247	25	19	0.803202
