24
87	110	29	29	1.01348
230	30	33	20	-0.807239
149	173	32	25	-0.767244
178	133	21	20	1.08223
176	63	20	16	-0.747336
208	253	34	27	-0.701168
78	252	34	20	-0.881324
140	47	34	25	-0.402797
229	216	31	16	1.47434
133	158	38	23	1.21339
127	102	37	21	1.42574
233	121	22	19	0.960126
54	59	32	27	-0.332588
232	146	28	25	-0.862466
75	207	29	23	1.36027
41	166	35	18	-0.163551
234	65	31	21	-0.371019
33	217	25	19	0.613641
211	197	29	17	0.790972
109	259	38	16	1.47865
272	42	30	16	-0.279469
248	271	19	17	-0.962114
73	26	27	22	-1.14104
260	244	27	18	0.859608
