24
256	148	32	28	-0.8358
136	238	20	17	-1.1972
69	125	26	16	0.995003
105	138	33	22	-0.680594
26	223	22	21	1.47423
90	281	17	16	-0.109291
182	204	19	19	-0.384007
248	41	38	30	-0.5537
236	126	34	33	-0.805778
220	212	38	32	0.158834
262	83	17	16	0.370509
183	168	32	17	-1.40201
269	24	21	18	-0.693963
83	247	32	19	1.16345
103	96	21	21	-1.33
133	264	26	24	0.467131
199	245	27	24	1.24666
26	204	23	22	0.535873
144	107	29	24	-0.587253
60	268	28	24	-1.27618
55	83	28	23	-0.0725328
70	49	20	19	-1.09677
172	55	36	29	1.05093
32	25	30	17	-1.11518
