24
178	90	26	22	-0.38603
36	193	36	19	0.34944
115	156	29	19	0.591029
92	181	24	19	-0.0924401
117	34	21	21	-1.44381
199	79	28	16	0.881099
168	56	30	21	1.53314
277	49	26	16	-0.28899
264	139	32	22	-1.43638
58	97	24	21	0.657246
119	227	28	16	-1.114
115	69	30	28	-0.397021
33	100	26	18	0.300523
240	99	34	21	0.489827
81	151	27	18	1.41067
85	41	24	21	-0.61389
135	249	37	25	1.3207
60	214	30	20	-0.357112
267	87	29	16	-1.13201
77	272	26	25	0.342802
240	176	38	30	-0.168074
267	25	29	19	-1.09097
271	222	37	21	0.274577
191	230	27	16	1.54031
