24
74	218	30	17	0.419807
105	72	20	17	-0.0875634
43	117	34	25	0.515439
187	102	35	21	1.32533
156	191	26	18	-0.300755
225	201	35	24	0.276146
88	59	35	19	1.54714
203	163	22	20	-1.19471
269	253	21	16	-0.472514
133	143	36	28	-0.142897
230	59	24	19	-1.32755
163	51	28	27	-0.58432
268	48	23	16	-1.55282
241	155	34	24	0.148669
258	236	34	16	0.540633
235	29	27	19	-1.24094
175	31	27	25	-0.692124
128	209	27	25	0.547939
60	255	35	25	-1.33794
98	266	36	23	-1.12355
80	154	35	20	-0.667998
229	263	24	18	-1.5113
161	246	29	19	-1.34735
169	101	27	21	-1.51532
