24
264	113	25	24	1.05323
69	76	34	16	-0.620592
238	102	25	23	-1.41356
174	199	19	18	0.823678
233	242	36	20	-1.14587
129	237	26	21	-1.51639
67	229	33	23	1.54058
29	217	25	19	1.14091
148	79	35	33	0.910401
58	196	22	21	0.495082
149	240	22	18	-0.577983
179	31	28	26	-1.25144
218	49	31	23	0.550035
238	211	24	23	-0.822063
70	105	30	24	1.49822
170	181	21	21	0.49204
272	82	26	19	0.325656
108	40	25	24	0.325503
28	139	32	20	0.199303
149	195	18	16	1.23534
278	242	19	16	0.747591
273	273	22	21	0.94421
32	79	21	16	0.524891
142	140	31	25	-1.30268
