24
252	269	24	16	0.0475014
78	201	31	27	1.17309
93	239	32	29	-0.497936
111	115	28	20	1.25401
269	53	31	28	-0.0682474
152	126	28	20	1.47426
42	133	37	20	-0.428226
249	195	20	17	-1.44352
143	252	29	20	-0.265887
123	197	28	23	1.04183
55	145	25	20	0.0369709
191	76	30	20	-1.40913
133	151	23	16	0.60647
233	222	34	20	-0.935374
244	34	20	18	0.309982
204	102	30	25	1.45474
263	228	30	16	-1.48582
175	270	30	22	0.495432
232	88	20	16	-0.57904
124	97	23	18	-1.41793
224	271	19	16	-0.339276
265	103	23	16	0.529237
139	58	23	17	0.327672
91	60	32	21	1.19612
