24
145	251	25	16	0.755348
172	88	31	19	1.32902
131	133	24	20	-1.14687
95	97	35	33	-0.312762
278	69	31	18	0.145871
236	181	24	21	-0.207842
33	211	37	24	0.686692
101	231	35	27	-1.17572
251	141	19	17	-0.325325
267	278	27	19	1.44118
252	255	37	18	-0.508714
270	47	31	26	-0.258189
40	249	31	22	0.871213
140	53	37	27	0.664562
216	263	29	18	-0.847856
273	175	26	20	0.886704
112	171	26	23	0.753289
211	216	22	19	0.858339
163	206	33	25	0.0154696
271	207	29	16	0.31353
214	132	28	19	-1.17729
203	65	36	27	1.5694
74	149	31	16	1.43684
236	118	29	27	0.923425
