24
265	219	28	26	0.100675
220	125	30	21	0.289779
94	220	35	17	0.455287
233	79	19	18	0.0281886
106	53	17	16	0.794055
98	256	24	18	-1.11584
52	198	37	19	-0.905514
187	224	31	26	0.306026
190	127	24	23	-1.47075
66	271	23	20	-1.21416
139	56	37	18	0.672276
234	190	33	27	-0.806075
198	75	32	29	0.870787
51	216	25	23	-0.516907
144	226	35	16	1.18392
107	100	24	17	0.027815
152	185	28	25	0.373122
238	252	25	24	-0.306567
130	102	32	19	0.479822
257	151	34	17	0.246491
256	36	34	18	0.956886
165	263	23	16	-0.504973
34	140	31	30	-1.41008
240	25	25	18	0.916598
