24
115	152	27	17	-0.265859
138	137	38	27	-0.541069
96	77	29	28	0.534537
169	226	37	37	0.542079
122	246	33	32	-0.490463
210	152	23	22	-1.0266
48	264	33	19	-0.652138
230	159	27	24	-1.18113
114	26	30	17	-1.30845
76	145	16	16	-0.651381
60	97	26	22	-0.580129
83	201	37	22	0.669376
208	267	28	27	0.327667
38	147	36	29	-0.617028
59	55	38	37	1.14732
34	242	31	21	0.874503
72	192	38	18	0.852728
150	171	27	19	0.816157
245	121	27	18	1.08953
162	34	28	24	0.61851
219	110	21	16	1.41755
147	272	36	17	0.896043
171	77	33	18	-0.976919
240	245	33	19	-1.44818
