24
121	69	35	16	1.48485
117	135	36	33	-0.609691
126	225	31	27	-0.914556
241	161	35	31	-0.0843429
71	53	33	20	-1.23404
217	137	31	25	-1.54858
104	255	35	26	1.44178
82	136	26	18	0.702218
211	204	28	22	-1.22648
191	48	18	17	-1.11206
121	36	22	16	1.1457
25	267	25	20	-0.406551
245	240	32	27	-0.789569
190	26	21	18	0.328457
48	93	28	17	0.372053
206	274	31	22	-1.29617
32	246	35	20	-0.493231
34	90	23	16	-0.454895
107	167	25	21	1.35456
87	211	33	19	-0.524958
248	94	28	18	0.225414
187	246	34	21	-0.756875
223	67	17	16	0.820344
158	31	22	19	-0.20238
