24
59	129	24	20	0.508253
145	183	36	21	0.689487
186	63	27	23	-0.877599
88	111	33	22	-1.48785
48	81	22	19	-1.31191
174	234	30	23	0.857353
186	167	18	18	-0.549162
42	271	37	17	-0.878998
199	204	20	17	-0.841899
153	72	34	32	0.582695
66	48	28	19	-1.32246
29	209	26	22	1.55124
157	139	33	23	-0.796986
60	219	26	20	0.743033
103	44	22	16	-1.00153
239	237	35	34	0.591628
256	223	34	17	-0.875919
100	161	32	27	-1.50266
245	179	34	16	-1.01896
37	175	18	18	-1.34078
257	138	37	21	1.35365
238	102	34	16	-0.824607
160	35	29	27	1.16783
88	267	26	22	-1.01383
