24
255	178	22	17	-0.552237
115	120	32	20	-1.08761
35	171	33	17	0.744443
208	185	21	18	-1.39189
82	99	36	18	1.33326
33	208	25	19	-1.20751
198	137	31	28	-0.862242
207	62	30	18	1.2254
106	254	29	18	1.35301
159	56	26	22	-1.37929
126	232	22	19	0.234313
217	229	37	26	-0.969656
243	122	36	30	1.08073
52	123	22	18	1.18441
175	232	33	19	1.12865
130	281	23	16	1.07935
158	188	31	24	-1.22373
164	36	20	16	-0.534015
128	162	36	17	-1.51355
231	27	24	17	0.167855
270	204	32	23	-0.601209
237	93	21	21	0.249996
58	198	19	17	-0.835741
266	46	28	18	-1.53084
