24
171	208	20	19	1.18278
60	112	33	30	0.674896
273	161	35	17	-0.425462
201	206	36	26	-0.256733
78	163	34	24	-0.831068
35	159	22	17	0.460355
251	190	20	16	0.126036
116	74	20	18	-0.930301
184	239	21	17	0.790846
59	47	32	29	0.932965
51	259	38	28	1.53385
115	59	30	16	0.953347
137	189	19	17	-1.04032
36	234	32	23	-1.06914
29	112	37	21	-0.338997
36	51	27	24	-0.607336
154	153	38	32	0.817825
259	121	30	21	-0.23927
156	45	25	16	1.20415
97	237	31	20	0.802528
124	136	27	19	0.937004
222	132	27	21	-0.0243554
220	257	29	23	0.324279
210	77	36	32	-1.49025
