24
55	161	37	26	-0.196446
209	132	37	16	-0.39066
248	43	27	17	0.114078
142	59	36	19	-1.45953
186	43	20	18	0.926098
44	37	34	16	-0.675663
250	31	23	18	-0.0129594
29	140	17	17	0.821814
250	153	36	31	-1.35447
230	250	18	17	0.933256
146	254	36	26	1.53555
212	234	28	25	-0.953821
236	106	22	17	-0.816978
158	29	28	23	-0.875713
47	105	30	16	-1.08677
137	232	33	29	-0.119894
33	51	31	22	1.36388
185	170	36	19	1.08785
72	111	30	17	0.046757
162	139	31	17	-0.387481
135	153	17	16	0.720646
234	214	24	16	1.34757
112	122	24	19	-1.00662
261	100	38	16	0.369446
