24
45	111	33	19	-0.757976
64	143	35	29	-1.28546
198	195	22	17	0.0523198
124	134	25	21	1.2225
161	82	35	17	0.689756
52	269	37	26	-1.51602
27	58	22	21	-1.33282
87	80	26	23	1.40476
204	90	28	20	-0.711836
238	237	38	17	0.274336
92	269	28	25	0.659436
217	50	35	24	0.180979
30	170	36	19	0.425898
265	183	31	25	-0.385808
78	237	32	16	-1.09696
59	34	26	24	-1.39102
183	200	29	18	0.780825
168	159	30	20	0.359659
135	44	38	31	1.03587
257	63	30	21	1.1503
246	142	29	25	0.853301
148	175	24	23	0.559715
265	268	32	19	0.815393
98	101	22	19	-0.453439
