24
208	149	20	19	0.933983
45	51	30	29	0.56449
271	120	20	17	-0.535153
252	88	38	20	0.663416
95	105	24	17	-0.104218
71	237	30	16	-0.48939
70	128	28	22	0.559963
114	162	35	34	0.0534082
196	179	38	24	1.11012
262	256	36	24	-0.504338
256	205	25	16	1.03865
152	260	26	22	-0.706889
112	228	28	24	-0.287921
47	73	33	29	-1.4559
56	189	26	19	0.265594
207	99	28	21	-1.11734
145	136	32	31	-0.292668
163	243	24	21	-0.119686
37	224	19	17	-0.227765
212	225	30	21	-1.51252
43	267	29	21	0.848099
222	264	26	24	1.12772
207	46	32	30	0.031633
145	51	33	30	-1.28671
