24
258	231	27	18	-0.022796
221	44	35	28	-0.313658
167	80	24	19	-1.06486
114	200	30	18	0.443078
107	74	37	25	-0.722575
101	167	31	25	0.724686
220	86	38	20	0.357458
42	126	29	16	0.141092
54	196	35	30	0.0551414
205	244	35	23	0.122218
273	192	35	19	0.551315
122	29	26	18	0.0450766
75	51	31	30	-1.38128
53	120	25	18	-0.509506
159	264	30	28	0.250528
188	213	29	24	-0.202087
257	74	33	32	-0.325991
250	191	19	17	-1.45859
151	34	21	18	-0.770863
267	27	28	19	-1.47104
63	241	25	24	-0.683756
150	115	28	21	1.11791
147	177	21	20	1.07804
26	248	27	20	-0.727773
