24
217	248	33	30	-1.39633
34	42	29	24	-1.31785
235	142	34	22	-0.512585
83	75	19	18	0.477225
185	79	25	17	-1.43033
161	111	24	11	-0.279464
61	252	26	12	1.13724
64	89	31	19	-0.496569
127	255	18	12	0.551617
52	147	29	26	1.48483
139	102	20	12	-0.0621326
241	114	34	23	-0.877163
139	223	21	17	-1.04304
205	201	29	13	0.726146
38	137	31	18	0.927064
78	257	26	14	0.280174
262	223	27	26	-0.510734
174	70	25	16	-1.56866
245	264	18	16	1.0046
184	191	27	16	-0.422792
92	38	29	11	0.923637
266	145	17	14	-0.535323
152	245	34	13	-0.597117
97	208	30	15	-0.709965
