24
207	219	38	25	0.985925
56	225	22	20	0.27091
42	251	26	22	0.0991547
29	36	28	20	-0.469563
118	249	38	35	-0.0125582
152	273	28	15	0.943374
150	157	24	13	-0.363211
197	74	31	16	1.52169
137	101	38	13	1.10667
168	143	37	20	-0.638294
218	252	32	21	0.803584
159	68	29	27	-0.0860619
257	197	38	32	0.0270111
28	213	23	19	-0.734807
89	121	19	14	0.0779465
76	42	38	15	-1.40671
203	46	25	11	0.723313
143	231	25	15	-0.527042
91	145	24	16	1.40541
24	85	29	14	0.570221
67	61	21	18	0.533808
171	101	28	13	-1.00145
115	140	18	13	-0.369974
232	143	31	19	-1.35458
